"location","hits","keyword","geo","gprop","end.date","start.date"
"Zambia","","tick paralysis","world","web",2018-04-05,2018-03-29
"Zimbabwe","","tick paralysis","world","web",2018-04-05,2018-03-29
"Hungary","100","ixodes","world","web",2018-04-05,2018-03-29
"Lithuania","98","ixodes","world","web",2018-04-05,2018-03-29
"Serbia","69","ixodes","world","web",2018-04-05,2018-03-29
"Slovakia","66","ixodes","world","web",2018-04-05,2018-03-29
"Bulgaria","59","ixodes","world","web",2018-04-05,2018-03-29
"Czechia","57","ixodes","world","web",2018-04-05,2018-03-29
"Colombia","51","ixodes","world","web",2018-04-05,2018-03-29
"Romania","51","ixodes","world","web",2018-04-05,2018-03-29
"United States","37","ixodes","world","web",2018-04-05,2018-03-29
"Poland","36","ixodes","world","web",2018-04-05,2018-03-29
"Switzerland","34","ixodes","world","web",2018-04-05,2018-03-29
"Canada","34","ixodes","world","web",2018-04-05,2018-03-29
"Australia","33","ixodes","world","web",2018-04-05,2018-03-29
"Philippines","32","ixodes","world","web",2018-04-05,2018-03-29
"Germany","31","ixodes","world","web",2018-04-05,2018-03-29
"Italy","29","ixodes","world","web",2018-04-05,2018-03-29
"Austria","29","ixodes","world","web",2018-04-05,2018-03-29
"Spain","28","ixodes","world","web",2018-04-05,2018-03-29
"France","26","ixodes","world","web",2018-04-05,2018-03-29
"Finland","24","ixodes","world","web",2018-04-05,2018-03-29
"Sweden","24","ixodes","world","web",2018-04-05,2018-03-29
"Mexico","24","ixodes","world","web",2018-04-05,2018-03-29
"Netherlands","20","ixodes","world","web",2018-04-05,2018-03-29
"Belarus","17","ixodes","world","web",2018-04-05,2018-03-29
"Ukraine","13","ixodes","world","web",2018-04-05,2018-03-29
"United Kingdom","13","ixodes","world","web",2018-04-05,2018-03-29
"Turkey","12","ixodes","world","web",2018-04-05,2018-03-29
"Russia","11","ixodes","world","web",2018-04-05,2018-03-29
"Hong Kong","11","ixodes","world","web",2018-04-05,2018-03-29
"Belgium","11","ixodes","world","web",2018-04-05,2018-03-29
"Brazil","10","ixodes","world","web",2018-04-05,2018-03-29
"Indonesia","4","ixodes","world","web",2018-04-05,2018-03-29
"India","4","ixodes","world","web",2018-04-05,2018-03-29
"Japan","4","ixodes","world","web",2018-04-05,2018-03-29
"Grenada",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Bhutan",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Tunisia",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Latvia",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Slovenia",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Puerto Rico",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Albania",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Macedonia (FYROM)",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Jordan",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Cambodia",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Croatia",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Estonia",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Algeria",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Costa Rica",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Bosnia & Herzegovina",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Ireland",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Peru",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Iraq",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Venezuela",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Norway",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Kazakhstan",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Pakistan",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Portugal",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Egypt",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Saudi Arabia",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Singapore",NA,"ixodes","world","web",2018-04-05,2018-03-29
"South Korea",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Argentina",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Taiwan",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Chile",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Thailand",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Malaysia",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Iran",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Aruba",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Afghanistan",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Angola",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Anguilla",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Åland Islands",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Andorra",NA,"ixodes","world","web",2018-04-05,2018-03-29
"United Arab Emirates",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Armenia",NA,"ixodes","world","web",2018-04-05,2018-03-29
"American Samoa",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Antarctica",NA,"ixodes","world","web",2018-04-05,2018-03-29
"French Southern Territories",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Antigua & Barbuda",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Azerbaijan",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Burundi",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Benin",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Caribbean Netherlands",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Burkina Faso",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Bangladesh",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Bahrain",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Bahamas",NA,"ixodes","world","web",2018-04-05,2018-03-29
"St. Barthélemy",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Belize",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Bermuda",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Bolivia",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Barbados",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Brunei",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Bouvet Island",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Botswana",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Central African Republic",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Cocos (Keeling) Islands",NA,"ixodes","world","web",2018-04-05,2018-03-29
"China",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Côte d’Ivoire",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Cameroon",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Congo - Kinshasa",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Congo - Brazzaville",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Cook Islands",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Comoros",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Cape Verde",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Cuba",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Curaçao",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Christmas Island",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Cayman Islands",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Cyprus",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Djibouti",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Dominica",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Denmark",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Dominican Republic",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Ecuador",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Eritrea",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Western Sahara",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Ethiopia",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Fiji",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Falkland Islands (Islas Malvinas)",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Faroe Islands",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Micronesia",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Gabon",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Georgia",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Guernsey",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Ghana",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Gibraltar",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Guinea",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Guadeloupe",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Gambia",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Guinea-Bissau",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Equatorial Guinea",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Greece",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Greenland",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Guatemala",NA,"ixodes","world","web",2018-04-05,2018-03-29
"French Guiana",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Guam",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Guyana",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Heard & McDonald Islands",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Honduras",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Haiti",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Isle of Man",NA,"ixodes","world","web",2018-04-05,2018-03-29
"British Indian Ocean Territory",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Iceland",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Israel",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Jamaica",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Jersey",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Kenya",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Kyrgyzstan",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Kiribati",NA,"ixodes","world","web",2018-04-05,2018-03-29
"St. Kitts & Nevis",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Kuwait",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Laos",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Lebanon",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Liberia",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Libya",NA,"ixodes","world","web",2018-04-05,2018-03-29
"St. Lucia",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Liechtenstein",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Sri Lanka",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Lesotho",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Luxembourg",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Macau",NA,"ixodes","world","web",2018-04-05,2018-03-29
"St. Martin",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Morocco",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Monaco",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Moldova",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Madagascar",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Maldives",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Marshall Islands",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Mali",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Malta",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Myanmar (Burma)",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Montenegro",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Mongolia",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Northern Mariana Islands",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Mozambique",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Mauritania",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Montserrat",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Martinique",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Mauritius",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Malawi",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Mayotte",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Namibia",NA,"ixodes","world","web",2018-04-05,2018-03-29
"New Caledonia",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Niger",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Norfolk Island",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Nigeria",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Nicaragua",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Niue",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Nepal",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Nauru",NA,"ixodes","world","web",2018-04-05,2018-03-29
"New Zealand",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Oman",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Panama",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Pitcairn Islands",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Palau",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Papua New Guinea",NA,"ixodes","world","web",2018-04-05,2018-03-29
"North Korea",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Paraguay",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Palestine",NA,"ixodes","world","web",2018-04-05,2018-03-29
"French Polynesia",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Qatar",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Réunion",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Rwanda",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Sudan",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Senegal",NA,"ixodes","world","web",2018-04-05,2018-03-29
"South Georgia & South Sandwich Islands",NA,"ixodes","world","web",2018-04-05,2018-03-29
"St. Helena",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Svalbard & Jan Mayen",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Solomon Islands",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Sierra Leone",NA,"ixodes","world","web",2018-04-05,2018-03-29
"El Salvador",NA,"ixodes","world","web",2018-04-05,2018-03-29
"San Marino",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Somalia",NA,"ixodes","world","web",2018-04-05,2018-03-29
"St. Pierre & Miquelon",NA,"ixodes","world","web",2018-04-05,2018-03-29
"South Sudan",NA,"ixodes","world","web",2018-04-05,2018-03-29
"São Tomé & Príncipe",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Suriname",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Swaziland",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Sint Maarten",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Seychelles",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Syria",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Turks & Caicos Islands",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Chad",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Togo",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Tajikistan",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Tokelau",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Turkmenistan",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Timor-Leste",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Tonga",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Trinidad & Tobago",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Tuvalu",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Tanzania",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Uganda",NA,"ixodes","world","web",2018-04-05,2018-03-29
"U.S. Outlying Islands",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Uruguay",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Uzbekistan",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Vatican City",NA,"ixodes","world","web",2018-04-05,2018-03-29
"St. Vincent & Grenadines",NA,"ixodes","world","web",2018-04-05,2018-03-29
"British Virgin Islands",NA,"ixodes","world","web",2018-04-05,2018-03-29
"U.S. Virgin Islands",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Vietnam",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Vanuatu",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Wallis & Futuna",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Samoa",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Kosovo",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Yemen",NA,"ixodes","world","web",2018-04-05,2018-03-29
"South Africa",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Zambia",NA,"ixodes","world","web",2018-04-05,2018-03-29
"Zimbabwe",NA,"ixodes","world","web",2018-04-05,2018-03-29
"United States","100","dog tick","world","web",2018-04-05,2018-03-29
"Canada","75","dog tick","world","web",2018-04-05,2018-03-29
"Australia","70","dog tick","world","web",2018-04-05,2018-03-29
"Philippines","47","dog tick","world","web",2018-04-05,2018-03-29
"South Africa","47","dog tick","world","web",2018-04-05,2018-03-29
"United Kingdom","40","dog tick","world","web",2018-04-05,2018-03-29
"Ireland","25","dog tick","world","web",2018-04-05,2018-03-29
"Singapore","23","dog tick","world","web",2018-04-05,2018-03-29
"Nigeria","20","dog tick","world","web",2018-04-05,2018-03-29
"Malaysia","13","dog tick","world","web",2018-04-05,2018-03-29
"India","8","dog tick","world","web",2018-04-05,2018-03-29
"Mexico","2","dog tick","world","web",2018-04-05,2018-03-29
"Indonesia","1","dog tick","world","web",2018-04-05,2018-03-29
"Germany","1","dog tick","world","web",2018-04-05,2018-03-29
"France","1","dog tick","world","web",2018-04-05,2018-03-29
"Sri Lanka",NA,"dog tick","world","web",2018-04-05,2018-03-29
